NAVARRO,10813
GRANGE,10804
LEPAGE,10802
BOUQUET,10799
KELLER,10777
TECHER,10752
JOLLY,10741
TOURNIER,10735
GUILLARD,10734
PAPIN,10733
BATAILLE,10729
LELONG,10674
CARTIER,10667
LEON,10660
CHAMPION,10584
DUJARDIN,10582
DUMOULIN,10554
LASSERRE,10507
FLAMENT,10505
HUSSON,10501
SCHMIDT,10495
LE BIHAN,10445
KIEFFER,10440
MILLOT,10437
LE GUEN,10434
FERRY,10424
BOURDIN,10419
MANGIN,10382
GICQUEL,10379
CADET,10350
SOULIER,10341
MIGNOT,10303
BARRET,10302
BUREAU,10293
LERAY,10287
FORT,10276
BARREAU,10275
MAS,10257
LAFONT,10238
BOUCHARD,10237
JOLIVET,10220
SAVARY,10183
FOULON,10154
GUILLEMOT,10115
COSTA,10092
ARMAND,10088
BLAISE,10073
BINET,10049
MONTAGNE,10037
JULLIEN,10032
BERARD,10030
VACHER,10011
SAUNIER,10005
DUPIN,9967
THIEBAUT,9960
SCHWARTZ,9909
FELIX,9893
SELLIER,9890
LAGRANGE,9886
LEFRANCOIS,9879
ANDRIEUX,9869
LALANNE,9865
BERTHET,9857
PAYEN,9831
LAVERGNE,9794
JOUAN,9792
CORNET,9791
COMBE,9788
LANG,9780
POULET,9765
GRANIER,9760
ZIMMERMANN,9745
LEBEAU,9714
BAYLE,9697
VIGNERON,9692
TERRIER,9682
BON,9677
LECOCQ,9668
ESNAULT,9667
BORDES,9658
SARRAZIN,9642
LE BORGNE,9635
JOUVE,9633
LAURET,9631
LE FLOCH,9630
GODEFROY,9620
PRIEUR,9620
LEMARCHAND,9611
VERNET,9606
VIVIER,9603
AUBIN,9601
FAUCHER,9592
DUCROCQ,9586
DORE,9566
LAMOTTE,9552
THIERY,9550
JACQUEMIN,9543
ARNOULD,9540
BASTIEN,9530
THERY,9503
COUDERC,9488
DUCHENE,9455
QUERE,9441
CHEVRIER,9435
COCHET,9432
VILLARD,9368
CORRE,9367
PROST,9359
BOIS,9354
MAGNIER,9323
MONIER,9297
GROSJEAN,9285
TARDY,9266
GIMENEZ,9241
CAILLAUD,9238
GUIGNARD,9215
LEFRANC,9202
BEAUMONT,9193
LE BERRE,9192
TISSIER,9178
ROUXEL,9178
BONNARD,9161
LE GAL,9094
SERGENT,9081
CREPIN,9061
LESUEUR,9056
MARQUES,9046
ROTH,9045
WOLFF,9005
LABAT,8987
BONIN,8981
THEBAULT,8980
LECUYER,8978
ABADIE,8975
PASQUET,8972
JARRY,8968
SALLES,8966
LEFEUVRE,8952
DURET,8931
LE BRIS,8913
BONNEFOY,8891
TAVERNIER,8890
GUEGAN,8878
FOREST,8839
DA COSTA,8819
JOSSE,8814
RAGOT,8811
RIGAL,8808
POLLET,8808
CHOLLET,8807
VILLAIN,8798
GOUJON,8797
BOUTET,8792
CARDON,8786
GRIMAUD,8778
BEAUFILS,8746
DERRIEN,8737
MONNET,8733
OGER,8723
LOPES,8714
BAUDIN,8709
BAUDET,8706
AVRIL,8693
BOUDET,8693
HUE,8689
DESHAYES,8688
BROCHARD,8669
MAITRE,8656
BOUCHE,8656
COHEN,8649
CARRERE,8635
GODIN,8629
MORICE,8628
SICARD,8598
PIERRON,8588
BOIVIN,8585
TISSOT,8585
BECK,8570
LASSALLE,8550
VANNIER,8544
BOURGUIGNON,8536
BAUDOUIN,8535
RIO,8534
PORTE,8533
GODET,8530
PAIN,8529
CHABERT,8524
MAGNE,8523
BELIN,8502
MICHON,8500
DELAPORTE,8495
ARNOUX,8489
PELISSIER,8471
PIQUET,8465
BERTON,8442
LEPRETRE,8436
BOISSON,8432
GUITTON,8423
BAILLEUL,8407
FOUCAULT,8380
MORENO,8368
PARISOT,8361
MONTEIL,8341
LE BRAS,8331
LECLERE,8297
SALOMON,8295
THUILLIER,8283
PROUST,8276
LE MEUR,8275
GEORGE,8272
PEPIN,8267
RAYNAL,8257
RAMBAUD,8249
GUIRAUD,8231
JACQUIN,8224
GALLAND,8209
RIVET,8203
VIGIER,8181
