Amy,596
Monique,595
Katinka,595
Bo,593
Wanda,592
Edle,591
Marianna,590
Bonnie,589
Mathilda,588
Filippa,583
Susanna,582
Ghita,581
Winni,581
Justine,576
Mohamad,568
P,565
Kristin,560
Nikita,559
Judy,558
Veronika,554
Vicky,554
Magdaline,553
Ely,552
Lona,549
My,548
Margith,548
Sheila,542
Myrna,539
Maibrit,539
Adele,530
Lissa,527
Merry,525
Molly,522
Tanya,521
Marit,520
Marry,516
Ronja,515
Gretha,514
Natacha,514
Flora,513
Nielsigne,512
Lonny,511
D,511
N,510
Allis,509
Ritha,509
Siff,508
Rud,503
Anne-Grete,503
Tekla,502
Irmgard,502
Neel,502
Mari,499
Madeleine,498
Kerstin,498
Gunda,498
Abdi,494
Ana,493
Rosine,492
Puk,491
Renate,490
Isabell,490
Kimmie,490
Elsebet,489
Vanessa,486
Kæthe,484
Anina,484
Aida,482
Runa,479
Benigne,478
Synnøve,477
V,477
Janet,474
Etly,474
Gisela,474
Eugenia,472
Marguerite,472
Anika,471
Rachel,469
Maybritt,468
Fritze,468
Dea,466
F,466
Boe,465
Beth,464
Tea,462
Tatiana,462
Ewa,462
Grace,460
Nini,459
Cristina,458
Daisy,457
Berith,456
Gro,456
Samira,454
Thomasine,454
Ngoc,454
Grith,453
May-Britt,452
Janina,451
Elsine,449
Yelva,447
Elfriede,446
Hella,445
Methea,445
Angelica,445
Borghild,443
Eugenie,442
Antonette,442
Zeynep,442
Toni,441
Danielle,441
Hansa,441
Amalia,439
Engel,439
Georgine,438
Catherine,436
Amal,435
Mitzi,434
Renée,434
Augustine,433
Othilia,433
Monna,431
Käthe,426
Jeannie,425
Beatrice,425
Iman,425
Thuy,425
Elida,423
Beathe,422
Daniela,422
Ibrahim,422
Bertine,420
Cecillie,415
Franziska,411
Gabriella,411
R,410
Aleksandra,410
Cille,409
Silja,407
Margretha,405
Katharine,402
Bebiane,400
Liza,400
Lola,399
Kitt,398
Angelika,398
Maia,397
Heide,396
Nadine,394
Elsie,393
Annegrethe,392
Tinne,390
Elke,388
Helvig,387
Maryam,387
Manja,386
Hermine,386
Cicilie,385
Ilona,385
Josefa,383
Anne-Dorthe,381
Benny,380
Naomi,379
Henni,378
Carolina,377
Laurette,377
Jytta,376
Mikkeline,376
Katrin,375
Malgorzata,375
Anastasia,375
Chalotte,374
Jo,374
Sasha,374
Tora,374
Emmely,373
Kis,373
Melisa,372
Roma,372
Siv,371
Nathalia,368
Adolfine,366
Leni,366
Renee,366
Melina,363
Ottomine,363
Anneli,361
Mikala,361
Katarzyna,360
Erica,359
Karen-Margrethe,357
Ann-Marie,357
Kirsti,356
Thanh,356
Elzbieta,355
Caja,355
Zofia,355
Dianna,354
Zainab,353
Irina,352
Wivi,351
Karolina,351
Ayoe,349
Cindy,347
Ottilia,347
Lilja,347
Sacha,345
Gitta,345
Gina,344
Isabelle,343
Rosalia,342
Suzan,342
Bende,342
Claire,341
Herta,340
Aya,340
Jennie,340
Lill,339
Anne-Sophie,339
Elma,339
Gunilla,338
Otilie,337
Nur,336
Katy,336
Ingefred,332
Zita,331
Ruby,330
Gunild,329
Gjertrud,327
Nuka,326
Salome,326
Bjørk,325
Mirjam,325
Abdul,324
Bergliot,324
Selina,323
Isa,323
Lejla,322
Thekla,322
Fiona,320
Andersine,320
Sahra,320
Sys,319
Sanna,319
Edele,319
Chanette,318
Løkke,318
Inge-Marie,317
Elene,317
Aviaja,316
Hanan,314
Karline,314
Tonni,312
Debbie,312
Elina,311
Kristense,311
Noomi,310
Abigael,309
Alfa,309
Vitta,309
Pil,308
Aisha,308
Erikka,307
Sultan,307
Sigrun,307
Michela,306
Jasmina,306
Addy,305
Lydie,305
Dorethe,305
Krystyna,305
Irmelin,303
Gladys,303
Ninette,302
Carola,302
Farah,302
Nada,302
Phuong,301
Kathleen,300
Rina,299
Inger-Marie,299
Gertrude,299
Aurora,299
Silvia,298
Sinne,296
Mildred,296
Annegrete,295
Linn,294
Britha,294
Hilde,294
Dana,294
Marita,294
Annita,292
Cassandra,292
Aino,291
Rut,291
Levin,290
Alberta,289
Amira,287
Annitta,285
Rosemarie,284
Lin,284
Tone,283
Inge-Merete,283
Claudine,283
Leyla,283
Ann-Britt,283
Jenni,282
Ingegerd,282
Alba,282
Elga,281
Beata,280
Felicia,280
Mohammed,280
Samantha,279
Sanni,279
Cathrina,278
Hong,278
Karen-Marie,277
Svea,276
Marga,275
Gyrithe,275
Thu,275
Celia,275
Kaya,275
Magny,274
Berthine,274
Ottine,274
O,273
Meryem,272
Stefania,272
Eleonore,272
Margarita,272
Fadime,272
I,271
Dortea,271
Desiree,271
Lara,271
Eileen,270
Paninnguaq,270
Alina,270
Ann-Mari,270
Tatjana,270
Githa,269
Norman,269
Anelise,268
Janie,268
Yasemin,267
Fernanda,266
Konny,266
Anne-Dorte,266
Alida,266
Anna-Grethe,265
Katrina,265
Aja,264
Hedwig,264
Emina,264
Sonia,263
Rabia,263
Merle,263
Marika,263
Maggie,261
Ane-Marie,261
Svetlana,261
Alvine,257
Alise,257
Ludovika,257
Sasja,257
