Uhre,275
Kanstrup,275
Kondrup,275
Klit,274
Palm,273
Jung,273
Lodberg,273
Thygesen,273
Lyngby,272
Ørbæk,272
Frederiksen,272
Maagaard,272
Amstrup,271
Deleuran,271
Tange,271
Glud,271
Dreyer,270
Trolle,270
Hedegård,270
Glerup,270
Balslev,270
Vilstrup,270
Kiel,269
Nørholm,268
Omar,268
Mønsted,267
Ryberg,266
Nyrup,264
Cramer,264
Dahlgaard,264
van,264
Sig,264
Ehlers,264
Wittrup,263
Ernst,262
Engell,262
Hoff,261
Thorsen,261
Adler,261
Bolvig,260
Lønborg,260
Kjellerup,259
Wang,259
Wichmann,259
Skafte,259
Toftgaard,258
Bilde,258
Brunsgaard,254
Godsk,254
Lyngsø,254
Stentoft,254
Nordstrøm,253
Laurberg,253
Klint,253
Bryde,252
Brønnum,252
Thuesen,252
Grønning,251
Vissing,251
Sass,251
Verner,251
Paaske,251
Herløv,250
Kristiansen,250
Køhler,249
Heiberg,249
Drachmann,249
Viborg,248
Dencker,247
Wind,247
Vinter,247
Dyrby,247
Haslund,246
Vesterskov,246
Haagen,246
Pape,244
Lindblad,244
Kousgaard,244
Hjerrild,243
Birkelund,243
Agerholm,243
Hildebrandt,243
Gaarde,243
Vagner,242
Loft,242
Højen,242
Gravgaard,241
Frimann,241
Bjørnskov,241
Borgen,241
Weinreich,240
Sparre,240
Mønster,240
Gregersen,240
Langhoff,240
Baden,240
Nymand,238
Bruus,238
Rafn,238
Fink,238
Kyed,238
Paludan,238
Breinholt,237
Vejby,237
Skotte,237
With,237
Overby,237
Aggerholm,237
Rørbæk,237
Kring,237
Mollerup,237
Gerner,236
Hermann,236
Horn,235
Walther,235
Høg,235
Nykjær,234
Bøgebjerg,233
Theilgaard,233
Bohn,232
Ringgaard,232
Lauge,232
Riise,232
Ismail,232
Hauberg,232
Witt,231
Svarre,231
Kaur,231
Oxholm,230
Schøler,230
Plesner,230
Henneberg,230
Vejlgaard,229
Borre,229
Vejen,228
Dehn,228
Baagøe,228
Kongstad,228
Balling,228
Boesen,227
Ørgaard,227
Blach,227
Obel,227
Houmann,227
Thorsted,227
Holbæk,226
Myrup,225
Fenger,225
Ølgaard,225
Vium,225
Helmer,224
Westphal,224
Slott,224
Hertz,224
Kure,223
Reinholt,223
Lindahl,223
Damborg,222
Hall,222
Willemoes,222
Brødsgaard,221
Enemark,221
Møllegaard,220
Linnemann,220
Nyboe,220
Ahlmann,220
Børsting,220
Stenholt,220
Kær,219
Skipper,219
Brandstrup,219
Dige,219
Nørlund,218
Frausing,218
Hornshøj,218
Marie,218
Berner,217
Demant,217
Munksgaard,217
Frandsen,216
Bertram,216
Lysdal,216
Eggert,216
Aarestrup,215
Kastberg,215
Mogensen,214
Kvistgaard,214
Schelde,214
Tarp,214
Nordentoft,214
Pontoppidan,214
Rolighed,214
Elsborg,213
Teglgaard,213
Bomholt,213
Langkjær,212
Nørtoft,212
Strunge,212
Halberg,212
Monrad,211
Søholm,211
Thode,211
Harding,211
Lundby,211
Krohn,211
Skødt,211
Dyhrberg,210
Carlsen,210
Spanggaard,209
Sahl,209
Mørup,209
Klein,208
Sten,208
Husum,208
Kaalund,208
Thyregod,207
Brinkmann,207
Bastrup,207
Hornbæk,207
Heidemann,207
Rasch,207
Ulrik,207
Rosengren,207
Hyldahl,206
Ankerstjerne,206
Nyvang,206
Hartung,206
Osman,205
Sinding,205
Spangsberg,205
Heegaard,205
Pallisgaard,205
Hou,205
Støvring,205
Saabye,205
Ditlev,205
Khaled,205
Holten,205
Bøg,205
Harpøth,204
Grove,204
Grube,204
Milling,203
Thorning,203
Søegaard,203
Bager,203
Broch,203
Kjærulf,203
Rindom,202
Bredal,202
Nybro,202
Niemann,202
Gejl,202
Øllgaard,202
Kappel,202
Søberg,202
Funder,202
Dinesen,201
Rosenfeldt,200
Arvad,200
Aaskov,200
Elmelund,200
Boysen,199
Forsberg,199
Primdahl,199
Krebs,199
Fjeldsted,199
Søgård,199
Uldahl,199
Seidelin,199
Ejstrup,199
Lindkvist,198
Mølsted,198
Wiberg,198
Stubkjær,197
Rosengaard,197
Gad,197
Blak,197
Strandgaard,197
Sund,197
Alsted,197
Studsgaard,197
Overgård,197
Fruergaard,196
Tholstrup,196
Stub,196
Gregers,196
Buchwald,196
Thaarup,196
Frydensberg,195
Rydahl,195
Engelund,195
Boll,195
Leander,195
Hamann,195
Feldborg,195
Grøndal,195
Lønstrup,195
Øster,194
Heilmann,194
Weiss,193
Hindborg,193
Aaen,193
Lautrup,193
Banke,193
le,193
Faurholt,192
Blok,192
Kirketerp,192
Wendelboe,192
Legaard,192
Øland,192
Abild,191
Clement,191
Birkholm,191
Strandby,191
Hørup,191
Appel,191
Mahamed,191
Hvidberg,190
Tinggaard,190
Geisler,190
Noer,190
Frøkjær,190
Rishøj,190
Bek,190
Baadsgaard,190
Haunstrup,189
Dollerup,189
Leegaard,189
Veng,189
Becker,189
Grønhøj,189
Strand,188
Stuhr,188
Lysholm,188
Linnet,188
Honoré,187
Maegaard,187
Reinhardt,187
Wolf,187
Sjørslev,186
